farmer_id,farm_id,farm_type,size_ha,disposition,age,inherited,succession_stage,loan_principal,loan_rate,current_debt,debt_payments,debt_maturity,debt_free,debt_asset_ratio,n_holdings,n_local_links,n_catchment_links,Build_Wetland,Clean_Races,Farm_Plan,Riparian_Planting,x,y
27316,29312,SNB,80,for_profit,62,FALSE,2,173000,3,173000,20281,15,FALSE,0.363,3,11,10,1,0,0,1,148,218
27317,29068,Crop,96,for_profit,79,FALSE,2,0,0,0,0,21,TRUE,0,1,13,14,0,0,0,0,44,241
27318,30449,SNB,304,for_profit,64,FALSE,2,4640,3,4640,312,0,FALSE,0.119,5,10,14,2,0,4,2,88,81
27319,30095,Forest,112,for_profit,55,FALSE,2,4072164,3,4072164,273713,5,FALSE,0.565,2,12,12,0,1,0,0,120,103
27320,30426,Crop,64,pro_environmental,57,FALSE,2,3200,3,3200,215,5,FALSE,0.001,1,12,10,0,0,0,1,110,159
27321,29485,Forest,80,for_profit,78,FALSE,4,729811,3,224656.44965581867,49055,20,FALSE,0.203,1,11,13,0,0,0,0,78,172
27322,29473,Forest,32,for_profit,42,FALSE,2,299318,3,299318,20119,0,FALSE,1.061,1,12,12,0,0,0,0,56,234
27323,29737,Forest,80,for_profit,55,FALSE,2,703474,3,564479.3236758723,47285,10,FALSE,0.517,1,16,11,0,0,0,0,71,276
27324,28843,Dairy,48,for_profit,62,FALSE,2,1680057,3,1680057,112926,5,FALSE,0.676,2,12,10,0,0,0,0,25,267
27325,29013,Dairy,176,for_profit,61,FALSE,3,2944448,3,2944448,345179,15,FALSE,0.31,6,11,15,2,1,1,0,92,120
27326,29594,Dairy,80,for_profit,74,FALSE,1,0,0,0,0,21,TRUE,0,1,8,13,0,1,0,0,88,208
27327,30554,Dairy,128,for_profit,50,FALSE,5,834551,3,834551,182228,20,FALSE,0.114,3,12,17,0,0,0,0,97,203
27328,30193,Dairy,48,for_profit,67,FALSE,4,1299628,3,1299628,108865,10,FALSE,0.625,2,12,10,1,0,0,1,108,106
27329,29777,Dairy,80,pro_environmental,57,FALSE,2,3271602,3,3271602,219903,5,FALSE,0.748,1,11,12,0,0,0,0,80,232
27330,29223,Dairy,80,for_profit,34,FALSE,3,2213118,3,2213118,185385,10,FALSE,0.506,1,12,16,0,1,1,1,44,267
27331,29389,SNB,224,for_profit,43,FALSE,3,967653,3,967653,65041,5,FALSE,0.611,3,15,11,0,0,1,2,102,243
27332,29300,Forest,464,for_profit,63,FALSE,2,2984444,3,1711171.6143890808,200602,15,FALSE,0.344,3,10,10,0,0,0,0,4,303
27333,29258,Dairy,64,pro_environmental,66,FALSE,1,1900241,3,1900241,159177,10,FALSE,0.543,3,15,14,1,0,0,0,97,250
27334,29359,Forest,240,pro_environmental,39,FALSE,2,1625413,3,1625413,109253,5,FALSE,0.622,6,15,9,0,0,0,0,137,32
27335,28925,Forest,144,for_profit,62,FALSE,3,1299838,3,1299838,87370,5,FALSE,0.713,2,16,12,1,0,0,0,114,139
27336,29477,Dairy,48,for_profit,67,FALSE,3,792728,3,792728,92932,15,FALSE,0.321,3,15,13,0,0,0,0,9,308
27337,28865,Dairy,112,pro_environmental,55,FALSE,2,5153597,3,5153597,346403,5,FALSE,0.78,1,11,14,1,1,0,1,75,156
27338,29429,SNB,256,for_profit,71,FALSE,2,160631,3,160631,35075,20,FALSE,0.15,2,8,12,2,0,2,2,140,112
27339,29895,SNB,80,for_profit,55,FALSE,2,273899,3,273899,22944,10,FALSE,0.598,2,13,10,0,0,2,1,125,164
27340,29060,SNB,176,for_profit,53,FALSE,1,307275,3,307275,36022,15,FALSE,0.354,4,11,11,4,0,4,1,49,221
27341,30263,Forest,48,for_profit,43,FALSE,5,448560,3,359932.05922045343,30150,10,FALSE,0.542,1,7,11,0,0,0,0,74,153
27342,29423,SNB,240,pro_environmental,43,FALSE,3,705743,3,705743,47437,5,FALSE,0.741,2,9,8,0,0,2,1,36,228
27343,29834,Dairy,240,for_profit,69,FALSE,3,4934208,3,4934208,578440,15,FALSE,0.363,3,9,14,0,0,0,2,46,117
27344,30354,Dairy,144,pro_environmental,56,FALSE,2,4936656,3,4936656,331821,5,FALSE,0.64,4,11,12,0,0,0,3,95,195
27345,29751,Dairy,96,for_profit,63,FALSE,3,2075375,3,2075375,243297,15,FALSE,0.345,3,12,9,0,1,1,0,81,189
27346,29211,Dairy,112,pro_environmental,55,FALSE,2,1843506,3,1843506,216115,15,FALSE,0.335,3,10,14,0,0,3,2,140,126
27347,29837,Dairy,128,for_profit,39,FALSE,3,5408405,3,5408405,363530,5,FALSE,0.717,1,13,12,1,0,0,0,122,162
27348,29098,Forest,64,for_profit,69,FALSE,2,285096,3,285096,33422,15,FALSE,0.326,1,11,10,0,0,0,0,28,263
27349,29196,Forest,48,for_profit,57,FALSE,5,448477,3,359865.45862986293,30145,10,FALSE,0.549,1,12,9,0,0,0,0,110,44
27350,30167,Dairy,48,for_profit,35,FALSE,2,1635337,3,1635337,109920,5,FALSE,0.623,1,9,10,0,0,0,1,53,271
27351,29179,Dairy,96,for_profit,64,FALSE,2,1668842,3,1668842,195639,15,FALSE,0.337,3,11,10,0,0,2,0,108,81
27352,29755,Dairy,64,for_profit,61,FALSE,2,1151226,3,1151226,134959,15,FALSE,0.305,1,10,13,0,0,0,0,98,162
27353,30120,Dairy,32,for_profit,65,FALSE,3,548962,3,548962,36899,5,FALSE,0.59,2,11,17,0,0,0,0,104,158
27354,29132,Dairy,240,pro_environmental,48,FALSE,2,4589685,3,4589685,538051,15,FALSE,0.374,3,10,9,0,3,0,1,104,66
27355,29824,Dairy,64,pro_environmental,66,FALSE,4,2338699,3,2338699,157197,5,FALSE,0.62,1,7,13,0,0,0,0,59,236
27356,29157,Forest,80,for_profit,65,FALSE,4,0,0,0,0,21,TRUE,0,1,9,12,0,0,0,0,22,260
27357,29750,SNB,64,for_profit,50,FALSE,2,1094103,3,1094103,73541,5,FALSE,0.69,2,16,12,0,1,0,2,52,148
27358,30406,Forest,256,pro_environmental,44,FALSE,5,1337733,3,1337733,89917,5,FALSE,0.598,2,10,16,0,0,0,0,86,286
27359,28889,Dairy,48,for_profit,47,FALSE,2,2389476,3,2389476,160610,5,FALSE,0.749,1,10,14,1,0,0,0,98,143
27360,30368,Dairy,96,for_profit,65,FALSE,3,2953956,3,2953956,198552,5,FALSE,0.6,2,9,14,2,1,0,0,81,173
27361,30494,Dairy,192,for_profit,53,FALSE,3,5401465,3,5401465,363063,5,FALSE,0.677,5,12,13,1,0,0,0,92,77
27362,30319,Dairy,96,pro_environmental,43,FALSE,2,1612585,3,1612585,189044,15,FALSE,0.317,2,10,12,2,0,0,0,132,22
27363,29645,Dairy,80,for_profit,68,FALSE,1,2499,3,2499,546,15,FALSE,0,1,8,14,1,0,1,0,144,215
27364,30199,SNB,64,for_profit,36,FALSE,2,242868,3,242868,16325,5,FALSE,0.787,3,13,10,0,0,2,1,149,235
27365,29836,Crop,80,for_profit,47,FALSE,4,2290010,3,2290010,153925,5,FALSE,0.679,1,16,11,0,0,0,0,67,270
27366,30061,Forest,48,for_profit,62,FALSE,3,893218,3,893218,104712,15,FALSE,0.316,1,17,11,0,0,0,0,138,212
27367,29401,Dairy,128,for_profit,56,FALSE,3,4418672,3,4418672,297004,5,FALSE,0.693,5,8,11,2,0,4,0,123,171
27368,29979,SNB,64,pro_environmental,52,FALSE,2,213287,3,213287,14336,5,FALSE,0.52,1,13,17,1,0,1,0,115,97
27369,30089,Forest,160,pro_environmental,57,FALSE,3,1512116,3,1512116,126665,10,FALSE,0.604,2,13,14,0,0,0,0,15,290
27370,29382,Forest,224,for_profit,49,FALSE,2,1921730,3,1101850.0687296959,129170,15,FALSE,0.356,1,13,13,0,0,0,0,83,168
27371,28745,SNB,160,for_profit,64,FALSE,1,192,3,192,13,0,FALSE,0.135,4,8,12,0,0,4,1,53,164
27372,29272,Dairy,304,for_profit,62,FALSE,3,10416528,3,10416528,700154,5,FALSE,0.71,2,14,12,1,1,0,1,179,22
27373,28882,Forest,320,for_profit,48,FALSE,3,2791799,3,2240186.291688075,187653,10,FALSE,0.51,2,8,14,1,0,0,0,144,71
27374,29054,Dairy,32,for_profit,61,FALSE,3,692219,3,692219,81149,15,FALSE,0.381,2,11,11,1,1,0,0,135,128
27375,30476,Dairy,128,for_profit,59,FALSE,2,4827990,3,4827990,404424,10,FALSE,0.64,1,11,15,0,0,0,0,100,161
27376,29642,Dairy,80,for_profit,66,FALSE,2,0,0,0,0,21,TRUE,0,2,15,11,0,1,0,1,90,218
27377,29106,Dairy,144,for_profit,62,FALSE,2,2952591,3,2952591,346134,15,FALSE,0.399,3,16,9,3,0,0,3,133,23
27378,30555,Dairy,128,for_profit,53,FALSE,4,6070538,3,6070538,408036,5,FALSE,0.804,1,9,11,0,0,0,1,82,199
27379,30168,Forest,80,for_profit,37,FALSE,2,580936,3,466152.77946159564,39048,10,FALSE,0.519,2,16,13,0,0,0,0,11,306
27380,30203,SNB,112,for_profit,65,TRUE,3,1886,3,1886,127,5,FALSE,0.004,2,9,9,2,0,1,1,109,240
27381,30197,Dairy,160,for_profit,66,FALSE,2,2872,3,2872,337,10,FALSE,0,3,10,15,2,0,3,1,91,223
27382,29826,Crop,48,for_profit,67,FALSE,3,253500,3,253500,55353,20,FALSE,0.151,2,13,9,1,0,0,1,115,127
27383,29706,Dairy,128,for_profit,58,FALSE,2,2310183,3,2310183,270824,15,FALSE,0.33,1,10,9,0,0,0,0,82,242
27384,29523,Dairy,80,pro_environmental,62,FALSE,1,2400,3,2400,161,0,FALSE,0.114,2,15,9,2,0,0,2,113,81
27385,28790,Dairy,176,for_profit,72,FALSE,1,0,0,0,0,21,TRUE,0,1,9,16,0,0,1,0,93,136
27386,30243,Crop,208,for_profit,56,FALSE,3,5533032,3,5533032,371907,5,FALSE,0.611,1,16,15,0,0,0,0,113,146
27387,28802,Forest,32,for_profit,53,FALSE,3,172685,3,172685,14465,10,FALSE,0.508,1,8,11,0,0,0,0,53,111
27388,30339,Dairy,128,for_profit,72,FALSE,2,0,0,0,0,21,TRUE,0,1,13,13,0,0,0,1,133,98
27389,30270,SNB,96,for_profit,51,TRUE,2,1358,3,1358,297,20,FALSE,0.003,2,10,9,2,0,2,2,103,249
27390,29462,SNB,800,pro_environmental,52,TRUE,2,115202,3,115202,9650,10,FALSE,0.021,4,8,9,3,0,4,4,92,164
27391,30286,Dairy,80,for_profit,51,FALSE,2,476784,3,476784,104108,20,FALSE,0.119,2,8,8,0,0,0,0,132,115
27392,29230,Forest,48,for_profit,66,FALSE,2,258546,3,258546,30309,15,FALSE,0.395,1,14,13,0,0,0,0,90,232
27393,29095,Dairy,96,for_profit,59,FALSE,2,3946564,3,3946564,265271,5,FALSE,0.759,3,9,10,1,1,1,2,123,74
27394,29547,Forest,320,for_profit,69,FALSE,3,2067737,3,1659186.8118787291,138984,10,FALSE,0.53,4,12,9,0,0,0,0,101,272
27395,30509,Forest,96,for_profit,47,FALSE,6,1152399,3,924704.2650115733,77459,10,FALSE,0.462,2,15,12,0,0,0,0,91,180
27396,30589,Forest,272,for_profit,53,FALSE,3,1696938,3,1696938,114061,5,FALSE,0.661,2,9,14,1,0,0,1,109,196
27397,30512,Crop,240,for_profit,47,FALSE,2,5970455,3,5970455,500125,10,FALSE,0.584,2,12,14,0,0,0,1,46,139
27398,30234,SNB,112,for_profit,67,FALSE,2,0,0,0,0,21,TRUE,0,2,9,10,0,0,0,0,139,202
27399,29024,SNB,96,pro_environmental,62,FALSE,2,233233,3,233233,19537,10,FALSE,0.6,1,12,11,1,0,0,0,54,124
27400,29278,Dairy,112,for_profit,62,FALSE,4,448,3,359.48270583815577,30,10,FALSE,0,1,12,11,0,0,1,0,80,148
27401,29597,Dairy,112,for_profit,32,FALSE,3,3085280,3,3085280,207379,5,FALSE,0.65,2,10,12,1,0,0,0,113,83
27402,29735,Dairy,112,for_profit,47,FALSE,4,4729804,3,4729804,317917,5,FALSE,0.716,1,10,18,0,0,1,1,66,200
27403,29625,Dairy,192,for_profit,57,FALSE,2,3861981,3,3861981,323505,10,FALSE,0.548,3,12,9,0,1,2,0,103,197
27404,29761,Dairy,176,for_profit,56,FALSE,2,800,3,800,54,0,FALSE,0.101,3,11,13,0,0,2,1,124,47
27405,29965,Dairy,80,for_profit,57,FALSE,3,2775435,3,2775435,186553,5,FALSE,0.635,1,15,12,0,0,1,1,60,165
27406,28823,Dairy,128,for_profit,56,FALSE,2,1440,3,1440,97,0,FALSE,0.1,3,6,13,3,2,0,0,72,108
27407,29116,Dairy,48,for_profit,57,FALSE,3,1707286,3,1707286,143014,10,FALSE,0.618,2,10,13,2,0,0,0,87,150
27408,29159,Dairy,64,for_profit,49,FALSE,3,2196086,3,2196086,147611,5,FALSE,0.674,2,12,13,1,1,0,0,82,185
27409,29185,Dairy,208,for_profit,52,FALSE,4,5916574,3,5916574,397687,5,FALSE,0.607,1,12,16,1,0,0,1,81,221
27410,29323,Dairy,80,pro_environmental,49,FALSE,4,1736934,3,1736934,203622,15,FALSE,0.342,2,11,12,0,0,0,0,111,132
27411,30030,Dairy,112,pro_environmental,53,FALSE,3,3512138,3,3512138,236071,5,FALSE,0.672,3,13,9,2,0,0,1,144,231
27412,29746,Crop,112,for_profit,55,FALSE,3,829140,3,255232.7228112833,69454,20,FALSE,0.052,1,10,12,0,0,0,0,87,200
27413,28765,Dairy,656,for_profit,60,FALSE,3,20582463,3,20582463,1724123,10,FALSE,0.566,3,9,11,2,2,1,0,51,252
27414,28897,Forest,80,for_profit,51,FALSE,2,2423990,3,2423990,162930,5,FALSE,0.696,1,14,11,0,0,0,0,56,238
27415,29740,Dairy,64,for_profit,63,FALSE,4,2666509,3,2666509,223364,10,FALSE,0.656,2,12,15,1,0,0,1,133,127
27416,29950,Dairy,80,for_profit,58,FALSE,4,2210094,3,2210094,185132,10,FALSE,0.498,2,15,16,1,0,1,0,147,213
27417,28796,SNB,96,for_profit,55,FALSE,2,0,0,0,0,21,TRUE,0,1,12,10,0,0,0,0,58,114
27418,29240,SNB,208,pro_environmental,65,FALSE,3,301658,3,301658,35364,15,FALSE,0.358,1,18,9,1,0,1,0,65,119
27419,29343,Dairy,96,for_profit,51,FALSE,2,754046,3,754046,164649,20,FALSE,0.133,1,12,12,1,0,0,0,119,142
27420,29627,SNB,128,pro_environmental,82,FALSE,1,480,3,480,32,0,FALSE,0,4,8,11,2,0,4,2,14,292
27421,30496,Dairy,304,for_profit,60,FALSE,3,9886581,3,9886581,664534,5,FALSE,0.588,5,15,8,1,4,2,5,80,131
27422,29149,Dairy,224,pro_environmental,45,FALSE,3,7379043,3,7379043,618117,10,FALSE,0.559,1,9,12,0,0,0,0,64,202
27423,30141,Dairy,96,for_profit,69,FALSE,2,3380784,3,3380784,283197,10,FALSE,0.618,2,12,10,0,0,0,0,127,111
27424,28810,Dairy,160,for_profit,60,FALSE,3,4386122,3,4386122,367410,10,FALSE,0.526,2,16,11,0,0,1,0,70,122
27425,29731,SNB,128,for_profit,62,FALSE,2,231638,3,231638,50579,20,FALSE,0.306,1,14,12,0,0,0,0,75,243
27426,30501,Dairy,96,pro_environmental,44,FALSE,4,2665492,3,2665492,223279,10,FALSE,0.542,2,14,12,1,0,0,0,96,88
27427,29169,SNB,112,for_profit,53,FALSE,3,376933,3,376933,25336,5,FALSE,0.588,3,16,9,2,0,3,1,40,259
27428,29816,Dairy,176,for_profit,59,FALSE,3,6681422,3,6681422,449097,5,FALSE,0.629,2,15,11,0,0,1,0,86,160
27429,29568,Forest,96,for_profit,50,FALSE,3,982075,3,982075,66011,0,FALSE,1.394,2,15,11,0,0,1,0,128,80
27430,30048,SNB,128,for_profit,51,FALSE,3,93198,3,93198,20350,20,FALSE,0.114,1,15,8,0,0,0,0,68,186
27431,29919,Dairy,96,pro_environmental,63,FALSE,5,3138951,3,3138951,262939,10,FALSE,0.598,1,11,13,0,1,0,0,79,271
27432,28762,Forest,240,for_profit,53,FALSE,4,1566339,3,1566339,105283,5,FALSE,0.657,4,11,9,0,0,0,0,129,153
27433,30528,Dairy,96,for_profit,65,FALSE,2,3771058,3,3771058,315889,10,FALSE,0.652,2,9,15,0,2,0,2,97,170
27434,29362,Dairy,96,for_profit,61,FALSE,2,3306036,3,3306036,222218,5,FALSE,0.673,2,19,10,1,0,0,0,122,148
27435,30379,Forest,64,pro_environmental,56,FALSE,4,394458,3,394458,86132,20,FALSE,0.213,2,15,12,0,0,0,0,125,146
27436,30345,SNB,304,for_profit,65,TRUE,2,2160,3,2160,253,10,FALSE,0.001,3,13,12,1,0,3,1,56,118
27437,30200,Dairy,64,for_profit,67,FALSE,2,1836398,3,1836398,153829,10,FALSE,0.525,1,14,11,0,1,1,0,85,230
27438,30138,Dairy,48,for_profit,48,FALSE,3,1594459,3,1594459,133562,10,FALSE,0.608,1,12,17,1,0,0,1,97,201
27439,28764,Dairy,96,for_profit,59,FALSE,3,3350754,3,3350754,225223,5,FALSE,0.664,2,13,13,0,0,0,0,62,196
27440,30370,SNB,96,for_profit,65,FALSE,2,64560,3,64560,14097,20,FALSE,0.134,2,6,9,0,0,1,1,152,89
27441,29865,Forest,64,for_profit,57,FALSE,2,704915,3,565635.6062185348,47381,10,FALSE,0.498,1,13,10,0,0,0,0,132,129
27442,30421,Dairy,80,for_profit,56,FALSE,2,2676760,3,2676760,224223,10,FALSE,0.567,1,16,15,0,0,1,0,50,236
27443,28832,Forest,80,for_profit,67,FALSE,2,433311,3,133385.370810816,50797,20,FALSE,0.121,1,11,16,0,0,0,0,110,157
27444,29161,Dairy,112,for_profit,70,FALSE,3,725917,3,725917,158507,20,FALSE,0.119,1,14,12,0,1,0,0,31,266
27445,29514,Forest,64,for_profit,54,FALSE,4,485501,3,389574.13653377333,32633,10,FALSE,0.446,1,9,11,0,0,0,0,67,245
27446,29407,Forest,128,pro_environmental,79,FALSE,1,0,0,0,0,21,TRUE,0,3,15,7,0,1,0,1,97,187
27447,29284,Forest,96,for_profit,55,FALSE,3,543487,3,436103.0744371914,36531,10,FALSE,0.428,1,12,15,0,0,0,0,26,252
27448,30334,Dairy,64,for_profit,58,FALSE,3,480,3,480,32,0,FALSE,0.118,2,16,17,1,0,0,0,128,50
27449,30466,Dairy,160,pro_environmental,62,FALSE,3,6205603,3,6205603,417114,5,FALSE,0.71,1,12,16,0,0,0,1,75,250
27450,28963,Forest,112,for_profit,58,FALSE,4,960891,3,550939.941818958,64587,15,FALSE,0.36,1,14,12,0,0,0,0,77,259
27451,29565,Dairy,128,for_profit,51,FALSE,3,4717496,3,4717496,317090,5,FALSE,0.747,2,10,13,1,0,1,0,104,143
27452,30506,Dairy,80,pro_environmental,70,FALSE,2,1685,3,1685,198,10,FALSE,0,3,14,11,2,0,3,2,138,107
27453,29056,Crop,96,for_profit,71,FALSE,5,0,0,0,0,21,TRUE,0,1,12,14,0,0,0,0,76,185
27454,30031,SNB,80,pro_environmental,81,FALSE,1,1568,3,899.0341555620004,184,15,FALSE,0.002,3,13,8,2,0,2,2,95,90
27455,29580,Dairy,128,for_profit,64,FALSE,3,2220554,3,2220554,260317,15,FALSE,0.304,3,10,10,0,1,0,0,118,171
27456,30373,SNB,80,pro_environmental,55,TRUE,2,4099,3,4099,895,15,FALSE,0,1,9,9,0,0,1,1,73,281
27457,29887,SNB,96,for_profit,72,TRUE,3,0,0,0,0,21,TRUE,0,2,11,13,0,0,1,1,131,60
27458,30428,Dairy,80,for_profit,42,FALSE,2,2658486,3,2658486,178692,5,FALSE,0.669,2,8,16,0,2,2,2,13,328
27459,29035,Dairy,112,for_profit,76,FALSE,1,0,0,0,0,21,TRUE,0,3,10,10,1,0,0,1,116,174
27460,29203,Forest,80,for_profit,47,FALSE,3,715791,3,715791,48112,5,FALSE,0.655,1,11,17,0,0,0,0,70,266
27461,30436,Forest,64,pro_environmental,71,FALSE,3,704181,3,704181,58987,10,FALSE,0.513,2,10,9,0,0,0,0,126,104
27462,29210,SNB,64,for_profit,57,FALSE,4,245683,3,245683,16514,5,FALSE,0.648,1,13,14,0,0,0,0,79,275
27463,28976,Dairy,64,for_profit,50,FALSE,3,1753620,3,1753620,146895,10,FALSE,0.52,2,11,11,0,0,0,0,46,226
27464,29823,Dairy,144,for_profit,62,FALSE,2,2400,3,2400,161,0,FALSE,0.126,4,16,7,1,1,4,3,126,66
27465,29259,Dairy,144,for_profit,60,FALSE,2,5056782,3,5056782,339895,5,FALSE,0.599,2,13,8,2,0,2,0,115,57
27466,28744,Dairy,288,for_profit,51,FALSE,4,7188659,3,7188659,602169,10,FALSE,0.468,6,11,9,2,0,2,0,90,125
27467,29338,Dairy,128,pro_environmental,38,TRUE,2,480,3,480,32,5,FALSE,0,2,11,10,2,2,1,0,75,152
27468,28906,Forest,304,for_profit,61,FALSE,3,2289824,3,2289824,153912,5,FALSE,0.63,3,10,12,0,0,0,0,149,55
27469,30565,Dairy,64,for_profit,72,FALSE,2,0,0,0,0,21,TRUE,0,1,11,13,1,1,1,0,107,159
27470,30217,Dairy,112,for_profit,55,FALSE,3,0,0,0,0,21,TRUE,0,3,16,18,0,2,1,1,80,143
27471,28979,Dairy,144,for_profit,52,FALSE,3,4106163,3,4106163,343959,10,FALSE,0.547,3,12,15,1,1,0,2,65,124
27472,28997,Dairy,160,pro_environmental,60,FALSE,2,192,3,192,13,0,FALSE,0,2,13,13,0,0,1,0,51,263
27473,28956,Dairy,144,pro_environmental,47,FALSE,2,807651,3,807651,176354,20,FALSE,0.1,2,11,14,0,0,0,0,75,134
27474,29932,Dairy,80,for_profit,70,FALSE,2,64,3,51.35467226259368,4,10,FALSE,0,2,12,11,0,0,1,1,91,148
27475,30437,Dairy,80,for_profit,54,FALSE,2,1515355,3,1515355,177646,15,FALSE,0.336,3,11,15,3,1,2,0,70,138
27476,29455,Forest,64,for_profit,49,FALSE,6,557801,3,557801,37493,5,FALSE,0.639,1,18,10,0,0,0,0,71,274
27477,29876,Dairy,112,for_profit,72,FALSE,2,2338438,3,2338438,274136,15,FALSE,0.362,3,8,12,2,3,3,1,43,145
27478,29614,Dairy,144,for_profit,56,FALSE,3,4804843,3,4804843,322961,5,FALSE,0.595,3,11,12,0,1,1,1,136,99
27479,29051,Forest,176,for_profit,62,FALSE,4,1534589,3,879877.5036669226,103148,15,FALSE,0.366,1,9,10,0,0,0,0,66,282
27480,29534,Dairy,112,for_profit,55,FALSE,1,3669546,3,3669546,246651,5,FALSE,0.6,1,11,10,0,1,0,0,71,246
27481,29844,SNB,240,pro_environmental,62,TRUE,2,4800,3,4800,323,0,FALSE,0.136,4,9,10,1,0,1,3,175,38
27482,29380,Dairy,112,for_profit,80,FALSE,1,960,3,960,65,5,FALSE,0,4,13,16,2,2,2,2,93,148
27483,29124,Dairy,208,for_profit,62,FALSE,2,6565813,3,6565813,549996,10,FALSE,0.554,2,8,15,0,0,0,0,51,157
27484,29435,Forest,224,for_profit,70,FALSE,3,0,0,0,0,21,TRUE,0,1,9,12,0,0,0,0,62,211
27485,29875,SNB,192,for_profit,75,FALSE,2,4000,3,4000,269,0,FALSE,0,5,9,10,0,0,1,3,97,263
27486,28850,Dairy,80,for_profit,80,FALSE,1,960,3,295.515128806754,65,20,FALSE,0,2,10,11,1,1,1,1,105,86
27487,29752,SNB,368,for_profit,53,FALSE,2,1507697,3,1507697,126295,10,FALSE,0.536,3,12,11,1,0,0,0,40,255
27488,30163,Dairy,112,for_profit,72,FALSE,2,545,3,545,119,15,FALSE,0,4,12,12,4,3,3,0,87,176
27489,29115,Dairy,96,for_profit,63,FALSE,3,2685721,3,2685721,180523,5,FALSE,0.574,4,15,14,3,0,2,1,135,61
27490,29722,Dairy,272,for_profit,43,FALSE,2,8779454,3,8779454,590117,5,FALSE,0.697,5,12,10,0,1,0,1,101,113
27491,30473,Forest,96,for_profit,37,FALSE,3,829489,3,829489,55755,5,FALSE,0.633,1,11,10,0,0,0,0,93,249
27492,29668,SNB,80,for_profit,73,FALSE,1,242415,3,242415,28418,15,FALSE,0.368,3,14,13,0,0,1,1,122,76
27493,28733,Dairy,128,for_profit,56,FALSE,4,4401421,3,4401421,295845,5,FALSE,0.634,2,17,14,0,0,0,0,79,228
27494,29357,Dairy,144,for_profit,75,FALSE,1,4002,3,3211.271849920311,335,10,FALSE,0,3,17,12,1,2,0,2,79,141
27495,29637,SNB,96,for_profit,64,FALSE,3,322995,3,259176.59949150696,21710,10,FALSE,0.48,2,10,10,0,0,0,0,27,247
27496,29361,Dairy,48,for_profit,83,FALSE,1,128,3,128,9,5,FALSE,0,2,14,12,0,0,1,0,118,165
27497,29470,Dairy,96,for_profit,74,FALSE,2,3200,3,2567.7336131296843,215,10,FALSE,0,2,13,11,2,1,2,1,90,152
27498,29143,Dairy,176,for_profit,45,FALSE,3,7417172,3,7417172,498550,5,FALSE,0.715,1,9,11,1,0,1,0,100,133
27499,29848,SNB,144,for_profit,56,FALSE,2,264915,3,264915,31056,15,FALSE,0.34,2,17,12,1,0,1,1,65,129
27500,30266,Dairy,96,pro_environmental,66,FALSE,4,2433698,3,2433698,203863,10,FALSE,0.581,4,11,14,0,0,0,2,47,112
27501,29790,Dairy,64,for_profit,49,FALSE,3,2278328,3,2278328,153139,5,FALSE,0.651,1,8,10,0,1,0,1,83,133
27502,30552,Crop,80,for_profit,75,FALSE,2,449,3,449,38,5,FALSE,0,2,13,12,1,0,1,0,56,151
27503,29443,Dairy,224,for_profit,75,FALSE,1,832,3,832,56,0,FALSE,0,2,12,12,2,0,1,0,44,259
27504,30317,Dairy,64,pro_environmental,75,FALSE,1,640,3,640,43,0,FALSE,0,3,11,10,1,2,1,1,116,171
27505,30545,Dairy,80,for_profit,59,FALSE,2,3306927,3,3306927,222277,5,FALSE,0.701,1,11,15,1,0,0,0,107,140
27506,30115,Forest,288,for_profit,65,FALSE,2,0,0,0,0,21,TRUE,0,3,10,13,0,0,0,0,146,19
27507,30177,Dairy,192,pro_environmental,64,FALSE,3,4486041,3,4486041,375780,10,FALSE,0.494,4,10,10,1,1,2,1,121,34
27508,28910,Forest,416,for_profit,45,FALSE,4,2643816,3,2643816,221463,10,FALSE,0.568,8,10,15,0,0,0,0,141,33
27509,29007,Dairy,80,for_profit,54,FALSE,4,3076231,3,3076231,206771,5,FALSE,0.682,2,12,16,0,0,0,0,59,249
27510,29813,Dairy,128,for_profit,72,FALSE,3,0,0,0,0,21,TRUE,0,1,11,12,0,0,0,0,65,278
27511,30071,Dairy,96,for_profit,39,FALSE,3,3145346,3,3145346,263475,10,FALSE,0.541,2,12,13,0,0,0,2,86,223
27512,29306,Dairy,128,pro_environmental,59,FALSE,4,4832628,3,4832628,324829,5,FALSE,0.652,2,13,11,0,0,0,0,56,163
27513,29218,Dairy,80,for_profit,60,FALSE,2,2345343,3,2345343,196461,10,FALSE,0.541,2,7,11,1,0,0,1,69,105
27514,29955,Dairy,32,pro_environmental,77,FALSE,3,1280,3,1280,86,5,FALSE,0.001,1,11,13,1,1,0,0,103,255
27515,30380,Dairy,176,for_profit,58,FALSE,3,4372078,3,4372078,366234,10,FALSE,0.579,3,12,10,1,1,0,1,89,117
27516,29533,Dairy,144,for_profit,48,FALSE,1,4703549,3,4703549,394000,10,FALSE,0.554,1,8,13,0,0,0,1,138,86
27517,29608,Dairy,64,for_profit,49,FALSE,2,1400875,3,1400875,117347,10,FALSE,0.51,2,16,15,0,1,0,0,87,110
27518,29486,Dairy,96,for_profit,51,FALSE,4,1614588,3,1614588,189279,15,FALSE,0.314,4,14,10,3,0,0,0,122,89
27519,29644,Dairy,64,for_profit,40,FALSE,1,2611281,3,2611281,175519,5,FALSE,0.671,2,12,13,2,2,2,2,70,159
